MACROCLASSE (A,B etc);MACROCLASSE (01, 02 etc);Descrizione;Settore Attività;Codice Ateco 2007;INCENDIO;INCENDIO <= 500.000 € fatturato;INCENDIO > 500.000 € fatturato;FURTO;FURTO <= 500.000 € fatturato;FURTO > 500.000 € fatturato;RCT;RCO;RC PRODOTTO;Gruppo Codice Incendio;Gruppo Codice Furto;Gruppo Codice RCT;Gruppo Codice RCO;Gruppo Codice RCP;RC veicoli in cons. e cust.;RC postuma officine ;RC postuma 12 mesi (no edile);RC postuma D.M.37/2008;Danni da furto;Danni alle cose lavori;RC impresa edile;Furto;Elettronica;Guasto Macchine
"FORNITURA DI ACQUA; RETI FOGNARIE, ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO";"ATTIVITÀ DI RACCOLTA, TRATTAMENTO E SMALTIMENTO DEI RIFIUTI; RECUPERO DEI MATERIALI";Recupero e preparazione per il riciclaggio di cascami e rottami metallici;produzione;38.32.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;X;X
"FORNITURA DI ACQUA; RETI FOGNARIE, ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO";"ATTIVITÀ DI RACCOLTA, TRATTAMENTO E SMALTIMENTO DEI RIFIUTI; RECUPERO DEI MATERIALI";Recupero e preparazione per il riciclaggio di materiale plastico per produzione di materie prime plastiche, resine sintetiche;produzione;38.32.20;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;RD;RD;Escluso;X;x;x;x;;;;;;;;;;X;X
"FORNITURA DI ACQUA; RETI FOGNARIE, ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO";"ATTIVITÀ DI RACCOLTA, TRATTAMENTO E SMALTIMENTO DEI RIFIUTI; RECUPERO DEI MATERIALI";Recupero e preparazione per il riciclaggio dei rifiuti solidi urbani, industriali e biomasse;produzione;38.32.30;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;X;X
"FORNITURA DI ACQUA; RETI FOGNARIE, ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO";ATTIVITÀ DI RISANAMENTO E ALTRI SERVIZI DI GESTIONE DEI RIFIUTI;Altre attività di risanamento e altri servizi di gestione dei rifiuti;;39.00.09;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;INGEGNERIA CIVILE;Costruzione di strade, autostrade e piste aeroportuali;;42.11.00;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;INGEGNERIA CIVILE;Costruzione di linee ferroviarie e metropolitane;;42.12.00;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;INGEGNERIA CIVILE;Costruzione di ponti e gallerie;;42.13.00;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;INGEGNERIA CIVILE;Costruzione di opere di pubblica utilità per il trasporto di fluidi;;42.21.00;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;INGEGNERIA CIVILE;Costruzione di opere di pubblica utilità per l'energia elettrica e le telecomunicazioni;;42.22.00;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;INGEGNERIA CIVILE;Costruzione di opere idrauliche;;42.91.00;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;INGEGNERIA CIVILE;Lottizzazione dei terreni connessa con l'urbanizzazione;;42.99.01;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;INGEGNERIA CIVILE;Altre attività di costruzione di altre opere di ingegneria civile nca;;42.99.09;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;LAVORI DI COSTRUZIONE SPECIALIZZATI;Trivellazioni e perforazioni;;43.13.00;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
COSTRUZIONI;LAVORI DI COSTRUZIONE SPECIALIZZATI;Installazione di impianti per la distribuzione del gas (inclusa manutenzione e riparazione);servizi manuali;43.22.02;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;;;;X;;X;X;;;
COSTRUZIONI;LAVORI DI COSTRUZIONE SPECIALIZZATI;Lavori di isolamento termico, acustico o antivibrazioni;servizi manuali;43.29.02;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;X;X;X;;;
COSTRUZIONI;LAVORI DI COSTRUZIONE SPECIALIZZATI;Altri lavori di costruzione e installazione nca;edili;43.29.09;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;X;X;X;;;
COSTRUZIONI;LAVORI DI COSTRUZIONE SPECIALIZZATI;Attività non specializzate di lavori edili (muratori);edili;43.39.01;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;X;X;X;;;
COSTRUZIONI;LAVORI DI COSTRUZIONE SPECIALIZZATI;Altri lavori di completamento e di finitura degli edifici nca;edili;43.39.09;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;X;X;X;;;
COSTRUZIONI;LAVORI DI COSTRUZIONE SPECIALIZZATI;Realizzazione di coperture;edili;43.91.00;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;X;X;X;;;
COSTRUZIONI;LAVORI DI COSTRUZIONE SPECIALIZZATI;Altre attività di lavori specializzati di costruzione nca;edili;43.99.09;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;X;X;X;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO E AL DETTAGLIO E RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI;Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri;commerciale;45.11.01;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;X;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO E AL DETTAGLIO E RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI;Commercio all'ingrosso e al dettaglio di altri autoveicoli;commerciale;45.19.01;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;X;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO E AL DETTAGLIO E RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI;Commercio all'ingrosso e al dettaglio di motocicli e ciclomotori;commerciale;45.40.11;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;Escluso;X;x;x;x;;X;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO E AL DETTAGLIO E RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI;Intermediari del commercio di motocicli e ciclomotori;;45.40.12;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;OK;OK;Escluso;;;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di cereali e legumi secchi;;46.21.10;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di tabacco grezzo;;46.21.21;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di sementi e alimenti per il bestiame (mangimi), piante officinali, semi oleosi, patate da semina;;46.21.22;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di cuoio e pelli gregge e lavorate (escluse le pelli per pellicceria);;46.24.10;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di pelli gregge e lavorate per pellicceria;;46.24.20;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;OK;OK;Escluso;;;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di frutta e ortaggi freschi;commerciale;46.31.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di frutta e ortaggi conservati;commerciale;46.31.20;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di carne fresca, congelata e surgelata;;46.32.10;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di prodotti di salumeria;;46.32.20;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;OK;OK;Escluso;;;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di prodotti lattiero-caseari e di uova;commerciale;46.33.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di oli e grassi alimentari di origine vegetale o animale;commerciale;46.33.20;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di bevande alcoliche;commerciale;46.34.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di bevande non alcoliche;commerciale;46.34.20;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di prodotti del tabacco;;46.35.00;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;;;;;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di zucchero, cioccolato, dolciumi e prodotti da forno;commerciale;46.36.00;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di caffè;commerciale;46.37.01;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di tè, cacao e spezie;;46.37.02;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;OK;OK;RD;;;x;x;x;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di prodotti della pesca freschi;commerciale;46.38.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di prodotti della pesca congelati, surgelati, conservati, secchi;commerciale;46.38.20;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di pasti e piatti pronti;;46.38.30;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;OK;OK;RD;;;x;x;x;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di altri prodotti alimentari;commerciale;46.38.90;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso non specializzato di prodotti surgelati;;46.39.10;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco;;46.39.20;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;RD con fatturato fino a 500k, oltre ESCLUSO;RD;Escluso;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di tessuti;commerciale;46.41.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di articoli di merceria, filati e passamaneria;commerciale;46.41.20;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di altri articoli tessili;commerciale;46.41.90;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di abbigliamento e accessori;commerciale;46.42.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di articoli in pelliccia;;46.42.20;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;OK;OK;RD;;;x;x;x;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di camicie, biancheria intima, maglieria e simili;commerciale;46.42.30;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di calzature e accessori;commerciale;46.42.40;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di elettrodomestici, di elettronica di consumo audio e video;commerciale;46.43.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di saponi, detersivi e altri prodotti per la pulizia;commerciale;46.44.30;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di mobili di qualsiasi materiale;commerciale;46.47.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di tappeti;;46.47.20;Escluso;Escluso;Escluso;Escluso;Escluso;Escluso;OK;OK;RD;;;x;x;x;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);"Commercio all'ingrosso di articoli per l'illuminazione; materiale elettrico vario per uso domestico";commerciale;46.47.30;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di orologi e di gioielleria;commerciale;46.48.00;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di carta, cartone e articoli di cartoleria;commerciale;46.49.10;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di libri, riviste e giornali;commerciale;46.49.20;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di giochi e giocattoli;commerciale;46.49.30;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK con fatturato fino a 500k, oltre ESCLUSO;OK;Escluso;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
